"","County","Period","Date","Incidents","ARIMA","Error_ARIMA","HW","Error_HW","Latitude","Longitude"
"25372","Schuyler","2016-2017",2017-04-29,1,0,0,0,0,42.419776,-76.9386038
"25373","Schuyler","2012-2013",2013-02-16,1,0,0,0,0,42.419776,-76.9386038
"25374","Schuyler","2010-2011",2011-07-30,0,0,0,0,0,42.419776,-76.9386038
"25375","Schuyler","2018-2019",2019-01-19,58,0,-58,0,-58,42.419776,-76.9386038
"25376","Schuyler","2017-2018",2018-03-31,1,0,0,0,0,42.419776,-76.9386038
"25377","Schuyler","2017-2018",2018-02-24,10,0,0,0,0,42.419776,-76.9386038
"25378","Schuyler","2017-2018",2018-03-17,3,0,0,0,0,42.419776,-76.9386038
"25379","Schuyler","2017-2018",2018-04-07,1,0,0,0,0,42.419776,-76.9386038
"25380","Schuyler","2013-2014",2014-02-22,3,0,0,0,0,42.419776,-76.9386038
"25381","Schuyler","2018-2019",2019-02-02,29,0,-29,2,-27,42.419776,-76.9386038
"25382","Schuyler","2011-2012",2012-08-04,0,0,0,0,0,42.419776,-76.9386038
"25383","Schuyler","2010-2011",2011-08-27,0,0,0,0,0,42.419776,-76.9386038
"25384","Schuyler","2010-2011",2011-09-24,0,0,0,0,0,42.419776,-76.9386038
"25385","Schuyler","2013-2014",2014-06-14,0,0,0,0,0,42.419776,-76.9386038
"25386","Schuyler","2017-2018",2018-03-03,5,0,0,0,0,42.419776,-76.9386038
"25387","Schuyler","2017-2018",2018-07-14,0,0,0,0,0,42.419776,-76.9386038
"25388","Schuyler","2016-2017",2017-04-22,2,0,0,0,0,42.419776,-76.9386038
"25389","Schuyler","2010-2011",2011-09-17,0,0,0,0,0,42.419776,-76.9386038
"25390","Schuyler","2015-2016",2016-04-23,0,0,0,0,0,42.419776,-76.9386038
"25391","Schuyler","2010-2011",2011-09-03,0,0,0,0,0,42.419776,-76.9386038
"25392","Schuyler","2009-2010",2010-10-02,0,0,0,0,0,42.419776,-76.9386038
"25393","Seneca","2012-2013",2012-10-20,0,0,0,0,0,42.7652,-76.8721
"25394","Seneca","2012-2013",2013-03-09,0,0,0,0,0,42.7652,-76.8721
"25395","Seneca","2015-2016",2016-07-09,0,0,0,0,0,42.7652,-76.8721
"25396","Seneca","2011-2012",2012-02-25,0,0,0,0,0,42.7652,-76.8721
"25397","Seneca","2012-2013",2013-03-02,2,0,0,0,0,42.7652,-76.8721
"25398","Seneca","2012-2013",2013-03-16,1,0,0,0,0,42.7652,-76.8721
"25399","Seneca","2009-2010",2010-05-01,0,0,0,0,0,42.7652,-76.8721
"25400","Seneca","2015-2016",2015-12-05,0,0,0,0,0,42.7652,-76.8721
"25401","Seneca","2015-2016",2015-12-19,0,0,0,0,0,42.7652,-76.8721
"25402","Seneca","2011-2012",2012-03-17,0,0,0,0,0,42.7652,-76.8721
"25403","Seneca","2016-2017",2016-12-24,0,0,0,0,0,42.7652,-76.8721
"25404","Seneca","2018-2019",2019-08-17,0,0,0,1,1,42.7652,-76.8721
"25405","Seneca","2012-2013",2013-05-18,1,0,0,0,0,42.7652,-76.8721
"25406","Seneca","2015-2016",2015-11-28,0,0,0,0,0,42.7652,-76.8721
"25407","Seneca","2014-2015",2015-08-15,0,0,0,0,0,42.7652,-76.8721
"25408","Seneca","2010-2011",2011-05-07,1,0,0,0,0,42.7652,-76.8721
"25409","Seneca","2011-2012",2012-04-14,0,0,0,0,0,42.7652,-76.8721
"25410","Seneca","2016-2017",2016-11-19,0,0,0,0,0,42.7652,-76.8721
"25411","Seneca","2015-2016",2015-11-21,0,0,0,0,0,42.7652,-76.8721
"25412","Seneca","2016-2017",2016-11-12,1,0,0,0,0,42.7652,-76.8721
"25413","Seneca","2011-2012",2012-03-03,0,0,0,0,0,42.7652,-76.8721
"25414","Seneca","2016-2017",2016-10-29,0,0,0,0,0,42.7652,-76.8721
"25415","Seneca","2012-2013",2012-10-27,0,0,0,0,0,42.7652,-76.8721
"25416","Seneca","2014-2015",2015-08-22,0,0,0,0,0,42.7652,-76.8721
"25417","Seneca","2016-2017",2016-11-26,1,0,0,0,0,42.7652,-76.8721
"25418","Seneca","2013-2014",2014-01-18,13,0,0,0,0,42.7652,-76.8721
"25419","Seneca","2014-2015",2015-08-01,0,0,0,0,0,42.7652,-76.8721
"25420","Seneca","2019-2020",2019-10-05,0,0,0,1,1,42.7652,-76.8721
"25421","Seneca","2012-2013",2012-10-06,0,0,0,0,0,42.7652,-76.8721
"25422","Seneca","2018-2019",2019-08-31,0,0,0,1,1,42.7652,-76.8721
"25423","Seneca","2017-2018",2017-11-18,1,0,0,0,0,42.7652,-76.8721
"25424","Seneca","2009-2010",2010-02-27,0,0,0,0,0,42.7652,-76.8721
"25425","Seneca","2011-2012",2012-03-31,0,0,0,0,0,42.7652,-76.8721
"25426","Seneca","2013-2014",2013-10-26,1,0,0,0,0,42.7652,-76.8721
"25427","Seneca","2015-2016",2016-07-16,0,0,0,0,0,42.7652,-76.8721
"25428","Seneca","2009-2010",2010-02-20,0,0,0,0,0,42.7652,-76.8721
"25429","Seneca","2010-2011",2011-03-26,3,0,0,0,0,42.7652,-76.8721
"25430","Seneca","2017-2018",2017-10-07,0,0,0,0,0,42.7652,-76.8721
"25431","Seneca","2015-2016",2015-11-14,0,0,0,0,0,42.7652,-76.8721
"25432","Seneca","2012-2013",2013-04-06,1,0,0,0,0,42.7652,-76.8721
"25433","Seneca","2011-2012",2011-11-12,0,0,0,0,0,42.7652,-76.8721
"25434","Seneca","2009-2010",2010-06-12,0,0,0,0,0,42.7652,-76.8721
"25435","Seneca","2013-2014",2013-11-02,0,0,0,0,0,42.7652,-76.8721
"25436","Seneca","2018-2019",2019-05-04,0,0,0,0,0,42.7652,-76.8721
"25437","Seneca","2015-2016",2016-07-23,0,0,0,0,0,42.7652,-76.8721
"25438","Seneca","2012-2013",2012-11-03,0,0,0,0,0,42.7652,-76.8721
"25439","Seneca","2018-2019",2019-08-24,0,0,0,1,1,42.7652,-76.8721
"25440","Seneca","2012-2013",2013-05-25,0,0,0,0,0,42.7652,-76.8721
"25441","Seneca","2009-2010",2010-04-17,0,0,0,0,0,42.7652,-76.8721
"25442","Seneca","2012-2013",2013-03-30,0,0,0,0,0,42.7652,-76.8721
"25443","Seneca","2009-2010",2010-03-27,0,0,0,0,0,42.7652,-76.8721
"25444","Seneca","2019-2020",2019-10-12,0,0,0,1,1,42.7652,-76.8721
"25445","Seneca","2011-2012",2012-09-22,0,0,0,0,0,42.7652,-76.8721
"25446","Seneca","2013-2014",2014-03-01,2,0,0,0,0,42.7652,-76.8721
"25447","Seneca","2015-2016",2016-03-12,3,0,0,0,0,42.7652,-76.8721
"25448","Seneca","2011-2012",2012-06-23,0,0,0,0,0,42.7652,-76.8721
"25449","Seneca","2015-2016",2015-11-07,0,0,0,0,0,42.7652,-76.8721
"25450","Seneca","2018-2019",2019-08-10,0,0,0,1,1,42.7652,-76.8721
"25451","Seneca","2011-2012",2012-02-18,1,0,0,0,0,42.7652,-76.8721
"25452","Seneca","2014-2015",2015-04-17,2,0,0,0,0,42.7652,-76.8721
"25453","Seneca","2016-2017",2016-12-03,0,0,0,0,0,42.7652,-76.8721
"25454","Seneca","2012-2013",2012-11-17,0,0,0,0,0,42.7652,-76.8721
"25455","Seneca","2014-2015",2015-08-08,0,0,0,0,0,42.7652,-76.8721
"25456","Seneca","2012-2013",2013-04-13,1,0,0,0,0,42.7652,-76.8721
"25457","Seneca","2012-2013",2012-10-13,0,0,0,0,0,42.7652,-76.8721
"25458","Seneca","2018-2019",2019-05-11,0,0,0,0,0,42.7652,-76.8721
"25459","Seneca","2019-2020",2019-11-23,0,0,0,0,0,42.7652,-76.8721
"25460","Seneca","2018-2019",2019-07-27,0,0,0,1,1,42.7652,-76.8721
"25461","Seneca","2018-2019",2019-09-21,0,0,0,0,0,42.7652,-76.8721
"25462","Seneca","2016-2017",2016-12-10,2,0,0,0,0,42.7652,-76.8721
"25463","Seneca","2012-2013",2012-11-24,1,0,0,0,0,42.7652,-76.8721
"25464","Seneca","2013-2014",2014-02-15,10,0,0,0,0,42.7652,-76.8721
"25465","Seneca","2012-2013",2013-04-20,0,0,0,0,0,42.7652,-76.8721
"25466","Seneca","2018-2019",2019-09-07,0,0,0,1,1,42.7652,-76.8721
"25467","Seneca","2012-2013",2013-02-23,1,0,0,0,0,42.7652,-76.8721
"25468","Seneca","2012-2013",2013-05-04,0,0,0,0,0,42.7652,-76.8721
"25469","Seneca","2011-2012",2011-11-19,0,0,0,0,0,42.7652,-76.8721
"25470","Seneca","2013-2014",2014-03-29,2,0,0,0,0,42.7652,-76.8721
"25471","Seneca","2016-2017",2017-01-21,2,0,0,0,0,42.7652,-76.8721
"25472","Seneca","2010-2011",2011-04-09,0,0,0,0,0,42.7652,-76.8721
"25473","Seneca","2012-2013",2013-03-23,0,0,0,0,0,42.7652,-76.8721
"25474","Seneca","2009-2010",2010-04-10,0,0,0,0,0,42.7652,-76.8721
"25475","Seneca","2010-2011",2011-03-19,0,0,0,0,0,42.7652,-76.8721
"25476","Seneca","2012-2013",2013-06-01,0,0,0,0,0,42.7652,-76.8721
"25477","Seneca","2011-2012",2012-03-10,0,0,0,0,0,42.7652,-76.8721
"25478","Seneca","2015-2016",2015-12-12,0,0,0,0,0,42.7652,-76.8721
"25479","Seneca","2018-2019",2019-09-14,0,0,0,1,1,42.7652,-76.8721
"25480","Seneca","2009-2010",2010-02-06,0,0,0,0,0,42.7652,-76.8721
"25481","Seneca","2015-2016",2015-12-26,0,0,0,0,0,42.7652,-76.8721
"25482","Seneca","2014-2015",2015-09-12,0,0,0,0,0,42.7652,-76.8721
"25483","Seneca","2015-2016",2016-08-20,0,0,0,0,0,42.7652,-76.8721
"25484","Seneca","2013-2014",2013-11-09,0,0,0,0,0,42.7652,-76.8721
"25485","Seneca","2010-2011",2011-03-05,1,0,0,0,0,42.7652,-76.8721
"25486","Seneca","2016-2017",2016-10-08,0,0,0,0,0,42.7652,-76.8721
"25487","Seneca","2012-2013",2013-04-27,0,0,0,0,0,42.7652,-76.8721
"25488","Seneca","2009-2010",2010-03-20,0,0,0,0,0,42.7652,-76.8721
"25489","Seneca","2015-2016",2016-09-17,0,0,0,0,0,42.7652,-76.8721
"25490","Seneca","2012-2013",2013-05-11,0,0,0,0,0,42.7652,-76.8721
"25491","Seneca","2019-2020",2019-11-09,0,0,0,0,0,42.7652,-76.8721
"25492","Seneca","2009-2010",2010-04-03,0,0,0,0,0,42.7652,-76.8721
"25493","Seneca","2010-2011",2011-03-12,1,0,0,0,0,42.7652,-76.8721
"25494","Seneca","2011-2012",2012-09-29,0,0,0,0,0,42.7652,-76.8721
"25495","Seneca","2019-2020",2019-11-30,0,0,0,0,0,42.7652,-76.8721
"25496","Seneca","2015-2016",2016-03-19,1,0,0,0,0,42.7652,-76.8721
"25497","Seneca","2011-2012",2012-06-30,0,0,0,0,0,42.7652,-76.8721
"25498","Seneca","2012-2013",2013-06-08,0,0,0,0,0,42.7652,-76.8721
"25499","Seneca","2010-2011",2011-02-12,3,0,0,0,0,42.7652,-76.8721
"25500","Seneca","2012-2013",2012-11-10,0,0,0,0,0,42.7652,-76.8721
"25501","Seneca","2014-2015",2015-09-05,0,0,0,0,0,42.7652,-76.8721
"25502","Seneca","2009-2010",2010-02-13,0,0,0,0,0,42.7652,-76.8721
"25503","Seneca","2009-2010",2009-10-17,1,0,0,0,0,42.7652,-76.8721
"25504","Seneca","2014-2015",2015-09-19,0,0,0,0,0,42.7652,-76.8721
"25505","Seneca","2015-2016",2016-01-16,1,0,0,0,0,42.7652,-76.8721
"25506","Seneca","2019-2020",2019-10-19,0,0,0,1,1,42.7652,-76.8721
"25507","Seneca","2013-2014",2014-03-15,1,0,0,0,0,42.7652,-76.8721
"25508","Seneca","2010-2011",2011-02-19,2,0,0,0,0,42.7652,-76.8721
"25509","Seneca","2018-2019",2019-08-03,0,0,0,1,1,42.7652,-76.8721
"25510","Seneca","2015-2016",2015-10-17,0,0,0,0,0,42.7652,-76.8721
"25511","Seneca","2015-2016",2016-09-24,0,0,0,0,0,42.7652,-76.8721
"25512","Seneca","2015-2016",2016-07-30,0,0,0,0,0,42.7652,-76.8721
"25513","Seneca","2017-2018",2018-04-28,5,0,0,0,0,42.7652,-76.8721
"25514","Seneca","2013-2014",2014-08-09,0,0,0,0,0,42.7652,-76.8721
"25515","Seneca","2018-2019",2019-04-20,3,0,-3,0,-3,42.7652,-76.8721
"25516","Seneca","2012-2013",2013-09-14,0,0,0,0,0,42.7652,-76.8721
"25517","Seneca","2009-2010",2009-12-26,1,0,0,0,0,42.7652,-76.8721
"25518","Seneca","2011-2012",2011-11-26,0,0,0,0,0,42.7652,-76.8721
"25519","Seneca","2014-2015",2015-08-29,0,0,0,0,0,42.7652,-76.8721
"25520","Seneca","2011-2012",2012-03-24,1,0,0,0,0,42.7652,-76.8721
"25521","Seneca","2015-2016",2016-08-06,0,0,0,0,0,42.7652,-76.8721
"25522","Seneca","2016-2017",2017-07-15,0,0,0,0,0,42.7652,-76.8721
"25523","Seneca","2018-2019",2019-09-28,0,0,0,1,1,42.7652,-76.8721
"25524","Seneca","2016-2017",2016-12-17,0,0,0,0,0,42.7652,-76.8721
"25525","Seneca","2011-2012",2011-10-29,0,0,0,0,0,42.7652,-76.8721
"25526","Seneca","2009-2010",2010-03-06,0,0,0,0,0,42.7652,-76.8721
"25527","Seneca","2013-2014",2013-11-23,0,0,0,0,0,42.7652,-76.8721
"25528","Seneca","2019-2020",2019-10-26,0,0,0,1,1,42.7652,-76.8721
"25529","Seneca","2013-2014",2014-03-22,0,0,0,0,0,42.7652,-76.8721
"25530","Seneca","2010-2011",2011-02-26,1,0,0,0,0,42.7652,-76.8721
"25531","Seneca","2015-2016",2016-10-01,0,0,0,0,0,42.7652,-76.8721
"25532","Seneca","2013-2014",2014-04-05,2,0,0,0,0,42.7652,-76.8721
"25533","Seneca","2011-2012",2011-11-05,0,0,0,0,0,42.7652,-76.8721
"25534","Seneca","2013-2014",2013-12-21,0,0,0,0,0,42.7652,-76.8721
"25535","Seneca","2016-2017",2016-10-15,1,0,0,0,0,42.7652,-76.8721
"25536","Seneca","2017-2018",2018-09-01,0,0,0,0,0,42.7652,-76.8721
"25537","Seneca","2013-2014",2014-01-04,2,0,0,0,0,42.7652,-76.8721
"25538","Seneca","2014-2015",2014-12-13,5,0,0,0,0,42.7652,-76.8721
"25539","Seneca","2012-2013",2013-02-09,4,0,0,0,0,42.7652,-76.8721
"25540","Seneca","2017-2018",2018-09-15,0,0,0,0,0,42.7652,-76.8721
"25541","Seneca","2009-2010",2010-05-15,0,0,0,0,0,42.7652,-76.8721
"25542","Seneca","2013-2014",2014-02-01,5,0,0,0,0,42.7652,-76.8721
"25543","Seneca","2015-2016",2016-01-02,1,0,0,0,0,42.7652,-76.8721
"25544","Seneca","2009-2010",2010-05-29,0,0,0,0,0,42.7652,-76.8721
"25545","Seneca","2015-2016",2016-08-27,0,0,0,0,0,42.7652,-76.8721
"25546","Seneca","2013-2014",2013-11-16,0,0,0,0,0,42.7652,-76.8721
"25547","Seneca","2009-2010",2010-06-26,0,0,0,0,0,42.7652,-76.8721
"25548","Seneca","2009-2010",2010-03-13,0,0,0,0,0,42.7652,-76.8721
"25549","Seneca","2019-2020",2019-11-02,0,0,0,0,0,42.7652,-76.8721
"25550","Seneca","2010-2011",2011-06-18,0,0,0,0,0,42.7652,-76.8721
"25551","Seneca","2014-2015",2015-07-18,0,0,0,0,0,42.7652,-76.8721
"25552","Seneca","2014-2015",2015-03-07,1,0,0,0,0,42.7652,-76.8721
"25553","Seneca","2010-2011",2011-07-02,0,0,0,0,0,42.7652,-76.8721
"25554","Seneca","2013-2014",2014-04-12,0,0,0,0,0,42.7652,-76.8721
"25555","Seneca","2016-2017",2017-02-04,0,0,0,0,0,42.7652,-76.8721
"25556","Seneca","2010-2011",2011-07-16,0,0,0,0,0,42.7652,-76.8721
"25557","Seneca","2013-2014",2014-04-26,2,0,0,0,0,42.7652,-76.8721
"25558","Seneca","2015-2016",2016-03-26,9,0,0,0,0,42.7652,-76.8721
"25559","Seneca","2012-2013",2013-09-28,0,0,0,0,0,42.7652,-76.8721
"25560","Seneca","2018-2019",2019-05-18,0,0,0,0,0,42.7652,-76.8721
"25561","Seneca","2012-2013",2013-06-29,0,0,0,0,0,42.7652,-76.8721
"25562","Seneca","2009-2010",2009-10-10,0,0,0,0,0,42.7652,-76.8721
"25563","Seneca","2018-2019",2019-06-01,0,0,0,0,0,42.7652,-76.8721
"25564","Seneca","2011-2012",2011-12-24,0,0,0,0,0,42.7652,-76.8721
"25565","Seneca","2013-2014",2014-03-08,3,0,0,0,0,42.7652,-76.8721
"25566","Seneca","2017-2018",2017-11-25,1,0,0,0,0,42.7652,-76.8721
"25567","Seneca","2016-2017",2016-12-31,1,0,0,0,0,42.7652,-76.8721
"25568","Seneca","2015-2016",2015-10-10,0,0,0,0,0,42.7652,-76.8721
"25569","Seneca","2014-2015",2014-11-01,0,0,0,0,0,42.7652,-76.8721
"25570","Seneca","2016-2017",2017-08-26,0,0,0,0,0,42.7652,-76.8721
"25571","Seneca","2013-2014",2013-12-07,0,0,0,0,0,42.7652,-76.8721
"25572","Seneca","2015-2016",2015-10-24,1,0,0,0,0,42.7652,-76.8721
"25573","Seneca","2016-2017",2017-01-28,3,0,0,0,0,42.7652,-76.8721
"25574","Seneca","2018-2019",2019-04-13,4,0,-4,0,-4,42.7652,-76.8721
"25575","Seneca","2017-2018",2018-05-05,3,0,0,0,0,42.7652,-76.8721
"25576","Seneca","2013-2014",2014-08-16,0,0,0,0,0,42.7652,-76.8721
"25577","Seneca","2018-2019",2019-04-27,0,0,0,0,0,42.7652,-76.8721
"25578","Seneca","2012-2013",2013-09-21,0,0,0,0,0,42.7652,-76.8721
"25579","Seneca","2009-2010",2010-01-02,1,0,0,0,0,42.7652,-76.8721
"25580","Seneca","2011-2012",2011-12-03,0,0,0,0,0,42.7652,-76.8721
"25581","Seneca","2013-2014",2013-10-05,0,0,0,0,0,42.7652,-76.8721
"25582","Seneca","2018-2019",2019-05-25,0,0,0,0,0,42.7652,-76.8721
"25583","Seneca","2015-2016",2016-08-13,0,0,0,0,0,42.7652,-76.8721
"25584","Seneca","2016-2017",2017-07-22,0,0,0,0,0,42.7652,-76.8721
"25585","Seneca","2018-2019",2018-10-13,0,0,0,0,0,42.7652,-76.8721
"25586","Seneca","2014-2015",2015-01-24,13,0,0,0,0,42.7652,-76.8721
"25587","Seneca","2012-2013",2012-12-08,2,0,0,0,0,42.7652,-76.8721
"25588","Seneca","2017-2018",2017-12-02,0,0,0,0,0,42.7652,-76.8721
"25589","Seneca","2013-2014",2013-11-30,0,0,0,0,0,42.7652,-76.8721
"25590","Seneca","2017-2018",2018-07-28,0,0,0,0,0,42.7652,-76.8721
"25591","Seneca","2018-2019",2018-11-24,0,0,0,0,0,42.7652,-76.8721
"25592","Seneca","2016-2017",2017-09-02,0,0,0,0,0,42.7652,-76.8721
"25593","Seneca","2013-2014",2013-12-14,0,0,0,0,0,42.7652,-76.8721
"25594","Seneca","2015-2016",2015-10-31,0,0,0,0,0,42.7652,-76.8721
"25595","Seneca","2012-2013",2013-01-19,5,0,0,0,0,42.7652,-76.8721
"25596","Seneca","2013-2014",2013-12-28,1,0,0,0,0,42.7652,-76.8721
"25597","Seneca","2016-2017",2016-10-22,0,0,0,0,0,42.7652,-76.8721
"25598","Seneca","2009-2010",2010-04-24,0,0,0,0,0,42.7652,-76.8721
"25599","Seneca","2010-2011",2011-04-02,0,0,0,0,0,42.7652,-76.8721
"25600","Seneca","2009-2010",2010-05-08,0,0,0,0,0,42.7652,-76.8721
"25601","Seneca","2013-2014",2014-01-25,9,0,0,0,0,42.7652,-76.8721
"25602","Seneca","2010-2011",2011-04-16,1,0,0,0,0,42.7652,-76.8721
"25603","Seneca","2009-2010",2010-05-22,0,0,0,0,0,42.7652,-76.8721
"25604","Seneca","2011-2012",2012-04-07,0,0,0,0,0,42.7652,-76.8721
"25605","Seneca","2012-2013",2012-12-01,0,0,0,0,0,42.7652,-76.8721
"25606","Seneca","2014-2015",2015-09-26,0,0,0,0,0,42.7652,-76.8721
"25607","Seneca","2015-2016",2016-09-03,0,0,0,0,0,42.7652,-76.8721
"25608","Seneca","2017-2018",2018-07-21,0,0,0,0,0,42.7652,-76.8721
"25609","Seneca","2009-2010",2010-07-03,0,0,0,0,0,42.7652,-76.8721
"25610","Seneca","2017-2018",2017-12-09,0,0,0,0,0,42.7652,-76.8721
"25611","Seneca","2016-2017",2017-01-14,0,0,0,0,0,42.7652,-76.8721
"25612","Seneca","2010-2011",2011-06-25,0,0,0,0,0,42.7652,-76.8721
"25613","Seneca","2012-2013",2013-01-12,8,0,0,0,0,42.7652,-76.8721
"25614","Seneca","2014-2015",2015-03-14,6,0,0,0,0,42.7652,-76.8721
"25615","Seneca","2010-2011",2011-07-09,0,0,0,0,0,42.7652,-76.8721
"25616","Seneca","2013-2014",2014-04-19,1,0,0,0,0,42.7652,-76.8721
"25617","Seneca","2016-2017",2017-02-11,3,0,0,0,0,42.7652,-76.8721
"25618","Seneca","2010-2011",2011-07-23,0,0,0,0,0,42.7652,-76.8721
"25619","Seneca","2013-2014",2014-05-03,0,0,0,0,0,42.7652,-76.8721
"25620","Seneca","2015-2016",2016-04-02,8,0,0,0,0,42.7652,-76.8721
"25621","Seneca","2011-2012",2012-07-14,0,0,0,0,0,42.7652,-76.8721
"25622","Seneca","2012-2013",2013-06-22,0,0,0,0,0,42.7652,-76.8721
"25623","Seneca","2012-2013",2013-07-06,0,0,0,0,0,42.7652,-76.8721
"25624","Seneca","2011-2012",2012-07-28,0,0,0,0,0,42.7652,-76.8721
"25625","Seneca","2018-2019",2019-06-08,0,0,0,1,1,42.7652,-76.8721
"25626","Seneca","2011-2012",2011-12-31,0,0,0,0,0,42.7652,-76.8721
"25627","Seneca","2009-2010",2009-10-31,10,0,0,0,0,42.7652,-76.8721
"25628","Seneca","2014-2015",2015-10-03,0,0,0,0,0,42.7652,-76.8721
"25629","Seneca","2016-2017",2017-01-07,0,0,0,0,0,42.7652,-76.8721
"25630","Seneca","2009-2010",2009-11-14,4,0,0,0,0,42.7652,-76.8721
"25631","Seneca","2014-2015",2014-11-08,0,0,0,0,0,42.7652,-76.8721
"25632","Seneca","2018-2019",2019-03-23,41,0,-41,0,-41,42.7652,-76.8721
"25633","Seneca","2018-2019",2019-04-06,12,0,-12,0,-12,42.7652,-76.8721
"25634","Seneca","2015-2016",2016-06-11,0,0,0,0,0,42.7652,-76.8721
"25635","Seneca","2012-2013",2013-08-31,0,0,0,0,0,42.7652,-76.8721
"25636","Seneca","2009-2010",2009-12-12,0,0,0,0,0,42.7652,-76.8721
"25637","Seneca","2017-2018",2018-05-12,2,0,0,0,0,42.7652,-76.8721
"25638","Seneca","2013-2014",2014-08-23,0,0,0,0,0,42.7652,-76.8721
"25639","Seneca","2016-2017",2017-02-18,7,0,0,0,0,42.7652,-76.8721
"25640","Seneca","2017-2018",2018-05-26,0,0,0,0,0,42.7652,-76.8721
"25641","Seneca","2009-2010",2010-01-09,0,0,0,0,0,42.7652,-76.8721
"25642","Seneca","2011-2012",2011-12-10,0,0,0,0,0,42.7652,-76.8721
"25643","Seneca","2013-2014",2013-10-12,0,0,0,0,0,42.7652,-76.8721
"25644","Seneca","2010-2011",2011-01-01,0,0,0,0,0,42.7652,-76.8721
"25645","Seneca","2015-2016",2016-01-09,0,0,0,0,0,42.7652,-76.8721
"25646","Seneca","2009-2010",2010-06-19,0,0,0,0,0,42.7652,-76.8721
"25647","Seneca","2011-2012",2012-04-21,1,0,0,0,0,42.7652,-76.8721
"25648","Seneca","2009-2010",2009-11-07,10,0,0,0,0,42.7652,-76.8721
"25649","Seneca","2012-2013",2012-12-15,9,0,0,0,0,42.7652,-76.8721
"25650","Seneca","2018-2019",2019-06-29,0,0,0,1,1,42.7652,-76.8721
"25651","Seneca","2011-2012",2012-01-21,0,0,0,0,0,42.7652,-76.8721
"25652","Seneca","2017-2018",2018-08-04,0,0,0,0,0,42.7652,-76.8721
"25653","Seneca","2018-2019",2018-12-01,0,0,0,0,0,42.7652,-76.8721
"25654","Seneca","2016-2017",2017-09-09,0,0,0,0,0,42.7652,-76.8721
"25655","Seneca","2017-2018",2018-08-18,0,0,0,0,0,42.7652,-76.8721
"25656","Seneca","2014-2015",2014-11-29,0,0,0,0,0,42.7652,-76.8721
"25657","Seneca","2012-2013",2013-01-26,8,0,0,0,0,42.7652,-76.8721
"25658","Seneca","2009-2010",2009-12-19,1,0,0,0,0,42.7652,-76.8721
"25659","Seneca","2017-2018",2018-05-19,3,0,0,0,0,42.7652,-76.8721
"25660","Seneca","2013-2014",2014-08-30,0,0,0,0,0,42.7652,-76.8721
"25661","Seneca","2016-2017",2017-02-25,6,0,0,0,0,42.7652,-76.8721
"25662","Seneca","2014-2015",2014-12-27,17,0,0,0,0,42.7652,-76.8721
"25663","Seneca","2017-2018",2017-10-21,2,0,0,0,0,42.7652,-76.8721
"25664","Seneca","2010-2011",2011-04-23,0,0,0,0,0,42.7652,-76.8721
"25665","Seneca","2014-2015",2015-01-10,5,0,0,0,0,42.7652,-76.8721
"25666","Seneca","2017-2018",2017-11-04,0,0,0,0,0,42.7652,-76.8721
"25667","Seneca","2012-2013",2013-07-20,0,0,0,0,0,42.7652,-76.8721
"25668","Seneca","2016-2017",2017-08-05,0,0,0,0,0,42.7652,-76.8721
"25669","Seneca","2015-2016",2016-09-10,0,0,0,0,0,42.7652,-76.8721
"25670","Seneca","2015-2016",2016-01-30,0,0,0,0,0,42.7652,-76.8721
"25671","Seneca","2009-2010",2010-07-10,0,0,0,0,0,42.7652,-76.8721
"25672","Seneca","2017-2018",2017-12-16,0,0,0,0,0,42.7652,-76.8721
"25673","Seneca","2015-2016",2016-02-13,0,0,0,0,0,42.7652,-76.8721
"25674","Seneca","2009-2010",2010-07-24,0,0,0,0,0,42.7652,-76.8721
"25675","Seneca","2018-2019",2018-12-08,0,0,0,0,0,42.7652,-76.8721
"25676","Seneca","2014-2015",2015-03-21,5,0,0,0,0,42.7652,-76.8721
"25677","Seneca","2009-2010",2010-08-07,0,0,0,0,0,42.7652,-76.8721
"25678","Seneca","2018-2019",2018-12-22,0,0,0,0,0,42.7652,-76.8721
"25679","Seneca","2012-2013",2013-02-02,0,0,0,0,0,42.7652,-76.8721
"25680","Seneca","2011-2012",2012-07-07,0,0,0,0,0,42.7652,-76.8721
"25681","Seneca","2012-2013",2013-06-15,0,0,0,0,0,42.7652,-76.8721
"25682","Seneca","2015-2016",2016-04-09,6,0,0,0,0,42.7652,-76.8721
"25683","Seneca","2011-2012",2012-07-21,0,0,0,0,0,42.7652,-76.8721
"25684","Seneca","2013-2014",2014-05-24,0,0,0,0,0,42.7652,-76.8721
"25685","Seneca","2013-2014",2014-02-08,3,0,0,0,0,42.7652,-76.8721
"25686","Seneca","2016-2017",2017-07-29,0,0,0,0,0,42.7652,-76.8721
"25687","Seneca","2018-2019",2019-06-15,0,0,0,1,1,42.7652,-76.8721
"25688","Seneca","2015-2016",2016-01-23,0,0,0,0,0,42.7652,-76.8721
"25689","Seneca","2013-2014",2014-07-05,0,0,0,0,0,42.7652,-76.8721
"25690","Seneca","2010-2011",2010-10-16,0,0,0,0,0,42.7652,-76.8721
"25691","Seneca","2014-2015",2015-07-11,0,0,0,0,0,42.7652,-76.8721
"25692","Seneca","2011-2012",2011-10-22,0,0,0,0,0,42.7652,-76.8721
"25693","Seneca","2014-2015",2014-11-15,1,0,0,0,0,42.7652,-76.8721
"25694","Seneca","2014-2015",2015-07-25,0,0,0,0,0,42.7652,-76.8721
